Date,GS,C,PBR,CAT,CVX,DIS,DAL,DD,BA,KO,COP,FB,AXP,AMZN,PEP,AAPL,GOOG,WMT,GE
2/5/2013,150.45,42.92,16.6,98.44,115.81,54.29,13.93,47.6,75.89,38.14,57.72,28.64,60.66,266.89,73.15,65.406,382.487,70.77,22.54
2/6/2013,151.12,43.05,16.5,97.7,115.91,54.52,14.47,47.44,76.29,38.31,57.59,29.05,60.56,262.22,72.77,65.34,384.7,71.31,22.44
2/7/2013,150.26,42.87,16.28,96.11,115.02,54.36,14.86,47.29,77.43,38.91,57.63,28.65,62.14,260.23,72.81,66.89,386.588,71.23,22.48
2/8/2013,151.6,42.68,16.18,96.85,115.64,54.66,14.62,47.5,76.56,38.77,57.87,28.545,61.8,261.95,72.6,67.85,392.29,71.48,22.5
2/11/2013,152.24,43.15,15.81,96.6,115.64,54.75,14.69,47.76,75.87,38.61,57.59,28.26,61.98,257.21,72.36,68.56,390.82,71.4,22.45
2/12/2013,154.11,44.35,16.06,97.22,116.5,54.95,14.5,47.98,75.99,37.56,58.25,27.37,62.2,258.7,72.17,66.843,389.96,71.4,22.58
2/13/2013,154.52,44,16.15,96.38,115.53,54.96,14.78,47.58,74.78,37.21,58.61,27.9075,62.1,269.47,71.5,66.72,391.04,71.39,23.39
2/14/2013,155.93,44.32,16.11,96.07,115.71,54.88,14.24,47.23,74.93,36.84,57.92,28.5,62.34,269.24,72.28,66.6557,393.52,70.82,23.41
2/15/2013,154.99,43.84,15.96,95.61,114.96,55.61,14.45,46.94,75.03,37.42,57.02,28.32,61.69,265.09,73.68,65.74,396.05,69.3,23.29
2/19/2013,158.65,44.5,16.29,95.6,115.92,55.73,14.3,47.18,74.65,37.67,58.6,28.93,62.28,269.75,75.5,65.71,403.02,68.76,23.75
2/20/2013,155.18,43.22,15.75,93.22,114.99,54.6,13.82,46.54,74.78,37.73,57.67,28.462,61.91,266.41,75.42,64.12,395.834,69.21,23.41
2/21/2013,150.88,42.35,15.19,91.53,114.99,54.17,13.56,46.52,76.01,37.71,58.11,27.283,61.54,265.94,75.36,63.72,397.37,70.26,23.26
2/22/2013,154.09,42.79,15.26,91.54,115.96,54.25,13.75,47.24,76.66,38.52,58.2,27.13,62.57,265.42,75.57,64.4,399.46,70.4,23.39
2/25/2013,147.65,41.15,14.91,89.16,113.54,53.59,14.02,46.43,75.03,37.72,56.89,27.27,62.02,259.87,75.19,63.26,394.99,70.44,22.81
2/26/2013,148,41.29,14.88,89.95,114.96,53.9,13.9,46.97,75.65,38.11,57.75,27.39,61.92,259.36,75.62,64.14,394.6699,71.11,23.05
2/27/2013,151.65,42.16,14.9,92.25,116.65,54.48,14.27,47.51,77.36,38.45,58.04,26.87,62.5,263.25,75.48,63.51,399.49,71.66,23.37
2/28/2013,149.76,41.97,14.67,92.37,117.15,54.59,14.27,47.9,76.9,38.72,57.95,27.25,62.15,264.27,75.77,63.06,400.2,70.78,23.22
3/1/2013,150.53,42.11,14.77,91.36,116.9,55.33,14.82,48.09,77.28,38.7,58.28,27.78,62.37,265.74,75.93,61.4957,402.69,71.74,23.19
3/4/2013,152.18,42.94,14.45,89.75,117.49,55.8,15.65,48.31,77.09,38.82,57.62,27.72,62.89,273.11,76.6,60.0071,410.341,73.26,23.27
3/5/2013,152.96,43.6,14.49,90.21,117.93,56.48,15.86,48.68,78.66,38.68,57.66,27.52,64.12,275.59,76.9,61.592,418.8827,73.72,23.59
3/6/2013,154.13,44.58,16.68,89.64,118.47,56.36,15.67,48.74,79.08,39.02,58,27.4525,64.65,273.79,76.8,60.809,415.274,73.38,23.67
3/7/2013,156.62,45,17.56,89.65,118.56,56.32,15.9,48.68,81.05,39.12,57.86,28.578,64.56,273.88,77.14,61.512,415.882,73.32,23.68
3/8/2013,152.98,46.68,17.19,90.51,118.57,57.39,16.24,49.15,81.23,39.22,58.39,27.96,64.7,274.19,77.2,61.67,415.3442,73.03,23.77
3/11/2013,153.3,47.6,17.1,91.18,118.73,57.66,16.23,49.33,82.94,39.31,58.44,28.14,65.5,271.24,76.85,62.5529,416.99,72.98,23.62
3/12/2013,151.85,46.95,17.38,89.74,118.25,57.11,16.03,49.71,84.16,38.96,58.73,27.83,65.29,274.13,76.89,61.2,413.39,73.6,23.41
3/13/2013,151.91,46.97,17.2,89.28,118.36,57.34,16.36,49.59,84.75,38.59,58.78,27.08,65.3,275.1,76.95,61.19,412.24,73.65,23.49
3/14/2013,154.02,47.46,17.4,88.7,120,57.75,16.28,49.92,84.62,39.02,59.52,27.04,65.38,265.74,77.19,61.79,410.36,73.22,23.69
3/15/2013,154.84,47.26,17.81,88.83,119.68,57.58,16,49.9,86.43,38.83,59.07,26.645,66.09,261.82,77.04,63.38,406.744,72.5,23.44
3/18/2013,151.95,46.24,17.79,89.36,119.13,56.83,16.27,49.71,85.18,38.76,59.15,26.49,65.78,257.89,76.68,65.1,403.49,72.25,23.25
3/19/2013,148.84,45.79,17.55,88.27,119.46,56.31,16.54,49.65,85.51,39.33,59.31,26.55,65.13,256.41,76.67,64.93,405.25,72.45,23.32
3/20/2013,150.13,46.09,17.2,86.94,120.35,56.94,17.07,49.84,85.37,39.87,60.44,25.86,66,257.278,76.32,64.58,406.947,72.99,23.46
3/21/2013,145.38,45.23,16.88,86.83,120.34,56.31,16.84,49.36,84.33,40.07,60.94,25.74,65.41,253.39,76.15,64.68,405.2244,73.13,23.29
3/22/2013,146.6,45.23,16.85,87.48,121.18,56.78,16.71,49.27,84.82,40.04,60.91,25.73,66.22,257.75,78.64,65.99,404.75,74.28,23.37
3/25/2013,146.11,44.49,16.75,86.64,120.18,56.21,16.31,49.11,84.85,40.12,60.21,25.131,66.1,256.02,77.83,66.23,404.42,74.85,23.24
3/26/2013,146.54,44.83,16.76,87,120.98,56.63,16.55,48.97,86.62,40.69,60.44,25.205,67.17,260.31,78.92,65.8766,405.8038,74.77,23.12
3/27/2013,147.84,44.46,16.75,86.9,120.19,56.47,16.59,48.89,86.2,40.22,60.38,26.09,67.15,265.3,78.29,64.5829,400.93,74.78,23.1
3/28/2013,147.15,44.24,16.57,86.97,118.82,56.8,16.51,49.16,85.85,40.44,60.1,25.58,67.46,266.49,79.11,63.237,396.697,74.83,23.12
4/1/2013,146.04,43.79,16.42,85.64,119.61,56.69,16.25,49.01,85.25,40.45,60.48,25.53,67.26,261.61,79.1,61.273,400.19,75.43,23.08
4/2/2013,146.68,44.11,16.16,84.88,119,57.46,14.94,49.03,84.09,40.72,60.04,25.42,67.64,263.322,79.74,61.399,406.11,76.02,23.34
4/3/2013,143.41,42.5,16.22,84.12,117.78,57.25,14.56,48.79,84.36,40.17,59.28,26.25,66.25,259.03,78.96,61.71,402.698,76,23
4/4/2013,142.99,42.77,16.14,84.63,118.07,57.59,14.75,49.04,84.95,40.54,58.88,27.0725,66.73,259.08,79.53,61.1,397.14,76.2,23.08
4/5/2013,143.69,43.01,16.37,84.6,117.52,57.7,14.39,48.69,86.17,40.08,58.54,27.39,65.3,255.48,78.59,60.46,391.13,76.39,22.93
4/8/2013,143.82,43.56,16.1,84.19,117.81,58.82,14.93,48.8,86.75,40.86,59.31,26.849,65.6,258.95,79.5,60.89,387.04,77.29,23.12
4/9/2013,146.52,43.89,16.94,85.9,118.64,59.14,14.8,49.23,87.21,40.71,59.78,26.59,65.22,261.14,79.21,61,388.44,78.12,23.06
4/10/2013,149.46,45.06,17.19,86.57,119.64,60.11,15.25,49.74,87.82,41.07,60.25,27.57,65.4,264.77,80.06,62.24,394.69,77.37,23.58
4/11/2013,149.07,44.87,16.8,85.7,120.95,60.55,15.55,50.29,88.53,41.18,60.16,28.0175,65.74,269.85,79.96,62.05,394.8,77.79,23.59
4/12/2013,149.12,44.78,16.59,85.05,119.94,60.55,15.48,49.82,88.89,41.08,59.36,27.4,65.68,272.87,79.99,61.4,394.63,78.56,23.46
4/15/2013,146.46,44.87,15.82,82.27,116.57,58.88,14.91,48.78,86.77,40.09,57.24,26.52,64.1,267.72,78.92,59.98,390.57,78.47,22.81
4/16/2013,144.1,46.66,16.04,82.61,117.01,60.75,15.87,49.6,86.89,42.37,57.44,26.92,64.59,272.34,80,60.89,396.29,78.68,23.1
4/17/2013,140.6,45.74,15.45,81.47,114.81,60.68,15.53,49.15,86.69,42.55,56.81,26.625,64.13,267.4,78.85,57.54,390.889,78.51,22.76
4/18/2013,138.6,45.09,15.82,80.46,115.59,59.99,15.15,48.59,86.12,42.1,57.32,25.69,65.04,259.42,81.25,56.007,382.574,77.16,22.67
4/19/2013,138.72,45.03,16.52,80.43,115.9,61.56,15.26,49.19,87.96,42.66,57.49,25.73,67.24,260.32,82.77,55.79,399.54,78.29,21.75
4/22/2013,139.52,45.15,16.89,82.71,116.57,62.01,15.14,50.41,86.94,42.72,57.39,25.97,66.66,263.55,83.38,56.953,399.657,77.97,21.35
4/23/2013,142.94,46.46,17.51,84.1,117.48,62.59,16.72,52.49,88.18,42.7,57.78,25.98,67.45,268.9,84.1,58.019,403.55,79.09,21.5
4/24/2013,143.93,47.12,18.03,83.78,118.28,61.94,16.47,52.75,90.83,42.15,58.26,26.11,67.42,268.78,82.34,57.923,406.32,78.03,21.96
4/25/2013,144.76,47.11,17.96,84.51,118.51,62,16.29,53.29,91.67,42.35,58.37,26.14,68.13,274.7,82.82,58.34,404.15,78.65,21.95
4/26/2013,144.11,46.92,18.03,84.68,120.04,61.87,16.81,52.9,92.85,42.1,58.91,26.85,67.75,254.81,82.51,59.601,400.31,79.04,22.21
4/29/2013,145.11,46.82,19.24,84.8,121.32,63,16.95,54.1,91.9,42.24,59.9,26.98,67.63,249.74,82.65,61.446,409.12,78.39,22.27
4/30/2013,146.07,46.66,19.15,84.67,122.01,62.84,17.14,54.51,91.41,42.33,60.45,27.769,68.41,253.81,82.47,63.25,411.87,77.72,22.29
5/1/2013,142.61,45.87,18.7,83.08,120.27,63.21,16.84,53.37,91.18,42.21,60.01,27.43,68.28,248.23,82.21,62.76,409.8,78.06,22.15
5/2/2013,143.67,46.54,19.12,84.26,122.04,63.88,17.49,53.51,92.21,41.96,60.96,28.97,69.38,252.55,82.56,63.65,414.39,78.46,22.32
5/3/2013,145.37,46.97,18.99,86.98,123.49,64.8,17.96,53.94,93.74,42.24,61.92,28.311,70.23,258.05,82.83,64.28,422.44,79.25,22.57
5/6/2013,148.45,47.48,19.18,87.59,123.25,65.06,18.06,53.89,94.19,42.08,62.22,27.57,70.06,255.72,82.5,65.82,430.34,78.83,22.58
5/7/2013,149.32,48.11,19.48,89.79,123.04,66.07,18.08,54.65,94.79,42.7,62.84,26.889,70.24,257.73,83.34,65.523,428.1864,78.83,22.68
5/8/2013,150.26,49.29,19.3,90.31,123.36,65.99,18.66,54.7,94.04,42.46,62.59,27.12,70.31,258.68,83.25,66.26,436.38,78.25,23.01
5/9/2013,148.54,48.6,19.17,89.95,123.64,66.67,17.7,55.38,94.61,42.12,62.58,27.04,70.21,260.16,82.85,65.25,435.3,78.4,22.78
5/10/2013,149.1,48.75,18.87,88.62,123.23,67.2,18.13,55.46,94.24,42.15,62.23,26.68,70.08,263.63,83,64.71,439.67,78.89,22.9
5/13/2013,149.63,48.92,18.84,88.07,122.85,67.32,17.89,54.45,94.76,42.19,62,26.82,69.79,264.51,83.03,64.96,438.3262,78.5,22.85
5/14/2013,154.52,50.09,18.55,87.55,125,67.47,18.25,55.16,96.11,42.52,63.06,27.07,71.51,268.33,83.5,63.41,443.11,78.78,23.01
5/15/2013,155.61,51.34,18.55,87,123.01,67.67,18.96,55.55,97.02,42.92,62.42,26.6,72.78,266.56,84.25,61.26,457.4871,79.86,23.24
5/16/2013,154.47,50.61,18.58,86.78,122.76,66.47,18.64,55.49,96.58,43.09,62.43,26.13,72.23,264.12,83.74,62.083,451.4831,78.5,23.27
5/17/2013,158.18,51.45,18.73,87.67,123.42,66.58,18.54,55.89,98.92,42.97,63.31,26.25,73.32,269.9,83.8,61.89,454.135,77.87,23.46
5/20/2013,158.9,51.6,18.91,88.33,124.78,66.12,18.36,55.93,98.72,42.38,64.03,25.759,74.4,267.63,82.59,63.28,453.81,77.4,23.57
5/21/2013,160.73,51.66,18.97,88.1,125.94,65.83,18.13,56.38,98.75,42.34,64.31,25.66,75.11,268.86,82.63,62.81,453.03,77.39,23.66
5/22/2013,159.34,51,18.36,87.7,124.93,65.57,18.18,55.57,97.93,42.25,62.74,25.159,74.44,262.96,82.97,63.0506,444.27,77.03,23.86
5/23/2013,157.41,50.53,18.11,86.95,125.4,65.23,18.49,55.35,99.75,41.93,62.79,25.06,74.69,261.8,82.12,63.16,440.95,76.33,23.66
5/24/2013,158.72,50.52,18.2,86.21,125.45,65.49,18.93,55.35,100,42.24,62.53,24.3125,75.27,261.74,82.58,63.59,436.22,77.31,23.53
5/28/2013,160.7,51.79,18.28,86.19,126.43,66.69,18.72,55.89,100.11,42.55,62.84,24.1,76.16,267.29,82.43,63.063,440.19,77.32,23.6
5/29/2013,162.87,52.28,17.92,86.49,125.49,66.26,18.08,56.02,99.09,41.4,62.78,23.32,75.83,265.53,81.12,63.56,433.72,76.23,23.64
5/30/2013,164.35,53.27,18.2,86.41,125.11,64.65,18.1,56.3,100.54,40.77,62.28,24.55,76.14,266.83,81.22,64.51,434.94,75.63,23.6
5/31/2013,162.08,51.99,17.77,85.8,122.75,63.08,18.01,55.79,99.02,39.99,61.34,24.348,75.71,269.2,80.77,64.248,435.173,74.84,23.32
6/3/2013,163.56,51.96,18.02,86.13,124.09,63.8,17.81,56.13,100.74,40.81,62.09,23.848,76.47,266.88,81.4,64.39,433.3812,75.69,23.64
6/4/2013,161.68,51.23,17.77,85.92,122.96,64.35,18.09,55.79,99.61,41.42,61.68,23.52,76.06,265.7,81.63,64.19,429.12,75.94,23.66
6/5/2013,158.3,50.03,17.08,84.42,121.57,63.12,17.56,54.61,98.49,40.65,61.62,22.899,74.76,267.17,81.2,63.59,429.42,75.25,23.32
6/6/2013,159.68,50.83,17.22,84,120.59,63.14,17.49,54.79,99.76,40.79,61.91,22.97,76.24,267.83,81.66,62.64,431.89,75.63,23.38
6/7/2013,166.01,51.6,16.65,84.65,121.7,64.85,18.38,55.44,102.49,41.41,62.32,23.291,78.04,276.87,82.51,63.116,439.43,76.33,23.86
6/10/2013,167.49,51.93,16.65,83.8,122.69,63.83,18.59,55.52,102.24,41.18,62.2,24.33,78.28,281.07,82.85,62.699,444.6649,75.75,23.78
6/11/2013,163.31,49.95,16.19,83.52,121.45,63.8,18.52,54.85,101.75,40.79,61.91,24.03,76.52,274.78,82.53,62.5143,439.47,75.25,23.58
6/12/2013,161.86,49.44,15.68,83.21,119.97,62.99,18.07,54.23,100.88,40.39,60.88,23.77,74.72,271.67,82.11,61.74,435.55,74.84,23.5
6/13/2013,165.82,50.29,16.36,85.14,121.66,64.3,18.71,53.88,102.16,40.41,61.65,23.73,75.21,275.79,81.98,62.281,438.06,75,23.68
6/14/2013,162.92,49.22,15.64,83.87,120.28,63.8,18.85,52.68,101.83,40.34,61.03,23.63,72.97,273.99,82.13,61.44,437.08,74.87,23.52
6/17/2013,164.11,49.36,15.64,83.92,121.22,64.49,18.82,53.7,103.03,40.68,61.94,24.022,73.84,278.06,82.55,61.7143,442.68,74.95,23.77
6/18/2013,164.15,50.01,15.38,84.55,121.52,65.29,18.97,54.02,104.08,40.93,62.1,24.21,74.98,281.76,82.57,61.68,449.86,75.73,24.33
6/19/2013,161.56,49.53,14.75,84.25,120.5,64.33,18.69,53.47,102.25,40.41,61.71,24.309,74.23,278.16,80.89,60.43,449.89,74.46,23.98
6/20/2013,155.41,47.9,14.07,83.2,117.95,61.98,18.41,52.59,99.64,39.13,60.28,23.9,72.92,273.44,78.91,59.548,441.93,73.03,23.25
6/21/2013,154.25,46.87,13.8,83.12,118.93,62.73,18.28,52.91,99.98,39.76,60.36,24.53,73.31,273.36,80.13,59.0714,440.02,73.51,23.36
6/24/2013,150.78,45.44,13.32,81.52,116.82,62.44,17.36,52.66,97.85,39.53,59.35,23.935,72.01,270.61,80.13,57.51,434.46,74.2,22.93
6/25/2013,153.06,47,13.43,82.33,117.45,62.57,18.15,52.88,98.67,39.72,59.83,24.25,73.23,272.088,80.04,57.52,432.67,74.37,23.11
6/26/2013,151.66,47.61,13.67,82.1,118.15,63.21,18.41,53.53,100.75,40.33,60.33,24.16,73.9,277.57,81.3,56.87,436.3882,75.01,23.25
6/27/2013,153.51,48.28,13.74,82.96,118.71,63.72,18.69,53.57,103.15,40.26,60.34,24.66,75.12,277.55,81.74,56.25,438.1,75.26,23.32
6/28/2013,151.25,47.97,13.41,82.49,118.34,63.15,18.71,52.5,102.44,40.11,60.5,24.88,74.76,277.69,81.79,56.65,439.745,74.49,23.19
7/1/2013,151.75,48.25,13.29,82.72,119.08,63.93,19.36,52.72,103.24,40.46,61.23,24.81,75.64,282.1,82.04,58.46,443.5,74.59,23.34
7/2/2013,150.92,48.15,12.81,82.48,119.15,63.26,18.99,52.54,101.47,40.37,61.79,24.41,74.62,283.73,81.68,59.78,440.71,74.71,22.9
7/3/2013,150.43,47.67,13.05,81.85,119.08,63.61,18.41,52.4,102.89,40.49,61.84,24.52,74.58,284.03,80.73,60.11,442.77,74.76,22.91
7/5/2013,153.24,48.53,12.25,82.14,120.51,63.82,19,53,104.2,40.52,62.31,24.37,76.31,285.88,80.8,59.63,446.3,75.21,23.24
7/8/2013,153.81,49.52,12.13,83.2,121.24,64.71,19.03,53.76,104.37,40.54,63.04,24.71,77.04,290.59,81.78,59.29,452.092,76.71,23.32
7/9/2013,156.94,50.21,12.29,85.33,123.27,64.94,19.33,53.91,104.68,40.83,63.5,25.48,77.61,291.53,82.77,60.34,452.17,77.03,23.62
7/10/2013,155.83,49.63,12.29,84.96,122.9,64.91,18.7,53.92,105.5,40.68,63.53,25.8,76.33,292.33,82.99,60.1,452.542,76.77,23.54
7/11/2013,157.71,50.04,13.2,86.7,123.77,66.58,18.86,54.54,106.88,41.03,64.32,25.81,76.94,299.66,84.55,61.0411,459.66,77.63,23.94
7/12/2013,160.11,50.81,13.05,87.17,124.06,66.98,19.29,54.41,101.87,41.03,64.84,25.91,78.33,307.55,84.32,60.93,461.04,77.63,23.76
7/15/2013,163,51.81,13.39,87.4,124.68,65.93,19.44,54.63,105.66,41.01,65.26,26.28,77.85,306.57,84.72,61.06,461.88,77.03,23.63
7/16/2013,160.24,51.83,13.42,88.17,124.12,65.03,19.29,54.38,104.23,40.23,64.95,26.32,78.27,306.87,84.02,61.456,459.344,77.37,23.43
7/17/2013,161.5,51.79,13.91,86.67,124.35,65.36,19.92,57.25,104.79,40.84,65.56,26.65,76.8,308.69,85.24,61.47,458.82,77.2,23.54
7/18/2013,164.06,52.69,14.16,85.72,125.47,65.82,20.56,57.47,107.63,40.81,65.3,26.18,74.01,304.11,86.8,61.68,454.88,77.34,23.63
7/19/2013,164.36,52.35,13.96,85.65,126.91,65.16,20.29,57.14,106.96,41.09,66,25.881,74.06,305.23,86.41,60.71,447.851,78.08,24.72
7/22/2013,166.25,53,14.32,86,127.03,64.4,20.37,57.17,106.86,40.84,65.83,26.045,74.72,303.48,86.4,60.901,454.89,77.87,24.86
7/23/2013,166.26,52.88,14.64,85.52,127.26,64.45,20.45,57.12,107.79,40.96,66.12,26.13,74.41,301.06,86.2,59.86,451.45,78.55,24.71
7/24/2013,165.04,52.19,14.31,83.44,126.37,64.64,20.8,57.38,106.95,40.86,65.59,26.51,75.36,298.94,85.64,62.93,451,78.23,24.62
7/25/2013,165.91,52.66,14.52,82.14,127.76,64.55,21.48,57.59,106.7,40.84,65.71,34.359,75.77,303.4,85.55,62.64,443.41,78.01,24.69
7/26/2013,165.26,52.21,14.46,82.06,127.56,64.98,21.9,57.66,105.6,40.64,65.72,34.01,75.34,312.01,85.31,63,442.23,78,24.65
7/29/2013,163.17,51.64,14.11,83.02,126.17,64.61,21.32,57.54,104.81,40.28,65.18,35.43,75.06,306.1,85.25,63.97,440.69,77.99,24.49
7/30/2013,162.43,51.78,13.73,83.19,125.78,64.18,21.19,57.68,105.73,40.32,64.83,37.627,75.19,302.41,85.11,64.76,445.01,77.89,24.48
7/31/2013,164.03,52.14,13.64,82.91,125.89,64.65,21.23,57.69,105.1,40.08,64.86,36.8,73.77,301.22,83.54,64.6471,443.431,77.94,24.37
8/1/2013,167.49,52.86,14.1,84.44,126.44,65.36,22.05,58.45,106.7,40.57,66.09,37.489,75.63,305.57,84.2,65.2394,451.66,78.22,24.62
8/2/2013,167.62,53,14.12,84.3,124.95,66.51,21.95,59.92,107.9,40.22,67.23,38.05,75.69,304.21,84.29,66.08,452.83,78.75,24.7
8/5/2013,168.32,52.87,13.7,83.56,123.99,66.02,21.71,59.59,107.5,40.29,67.19,39.189,75.93,300.99,84.48,67.06,452.048,78.77,24.52
8/6/2013,164.78,51.48,13.46,82.53,123.14,67.05,20.98,59.2,107.04,40.37,67.09,38.55,75.81,300.75,85.05,66.46,447.837,77.87,24.31
8/7/2013,163.45,51.5,13.39,82.43,123.33,65.91,20.98,59.6,106.42,40.15,66.52,38.87,75.14,296.91,84.76,66.43,444.88,77.37,24.34
8/8/2013,162.84,51.78,13.94,83.96,123.07,65.75,21.06,59.76,105.84,40.2,67.09,38.54,76.19,295.74,84.68,65.859,445.884,77.25,24.33
8/9/2013,162.13,51.32,14.28,84.51,122.5,64.73,20.57,59.74,105.33,40.16,66.83,38.5,75.5,297.26,84.34,64.92,444.76,76.9,24.25
8/12/2013,161.69,50.9,13.96,86.32,121.8,63.93,21.04,59.88,104.24,39.83,66.1,38.22,75.49,296.69,83.81,66.77,442.31,77.08,24.27
8/13/2013,163.71,51.77,13.87,86.57,122.5,63.98,19.55,59.71,106.23,39.65,66.9,37.019,76.23,293.97,83.39,69.94,440.18,76.86,24.2
8/14/2013,163.34,51.59,13.96,85.82,122.05,63.96,19.04,59.37,104.16,39.53,67.16,36.65,75.88,291.34,82.75,71.21,434.47,76.4,24.07
8/15/2013,160.75,50.86,14.71,85.86,120.25,62.38,19.53,58.74,102.73,39.09,67.62,36.56,74.88,286.47,80.91,71.13,429.4,74.41,24
